id,features
3531,"[0.993703305721283, 1.5941905975341797, -0.9873425364494324, -0.3328828811645508, 0.945834755897522, -0.754923403263092, -0.2721824645996094, 0.4815826714038849, 0.39953258633613586, 0.6416649222373962]"
3551,"[0.11587684601545334, 0.6144630312919617, 0.03994479775428772, -0.0671188235282898, 0.21184702217578888, -0.44988518953323364, -0.5849418640136719, 0.6315653324127197, 0.2673715353012085, -0.7140907645225525]"
3571,"[0.44017741084098816, 0.6391341090202332, -0.6242409348487854, 0.00660680839791894, 0.7279163002967834, -0.6289428472518921, -0.7675691246986389, -0.6213700771331787, -0.08450165390968323, -0.7593638300895691]"
3581,"[0.09887568652629852, 0.1616172343492508, -0.5775983929634094, -0.27329882979393005, -0.22250959277153015, -1.6525514125823975, -0.1699071228504181, -0.32206663489341736, 1.0809149742126465, -0.4286498725414276]"
3591,"[0.18976566195487976, 0.24541831016540527, -0.15779733657836914, -0.5907039642333984, -0.0819353237748146, -0.39375096559524536, -0.011863302439451218, 0.6714743971824646, -0.32265472412109375, -0.72663813829422]"
3601,"[0.24174033105373383, 0.2728261351585388, 0.08648849278688431, -0.33932265639305115, 0.06326085329055786, -0.4668615758419037, -0.34858113527297974, 0.4509323537349701, -0.03536204248666763, -0.8865754008293152]"
3611,"[-1.539792537689209, 0.609937310218811, 0.2096746563911438, -0.3392615020275116, -0.4868583679199219, -0.26637884974479675, 0.009896263480186462, 0.5656704902648926, 0.5955727100372314, -1.6980372667312622]"
3621,"[-0.17216822504997253, 0.06239834800362587, -0.33075815439224243, -0.16479359567165375, 0.17029139399528503, 0.041373077780008316, 0.15688404440879822, -0.08844390511512756, 0.020080624148249626, -0.6024924516677856]"
3631,"[0.15287581086158752, -0.36405161023139954, 0.023826679214835167, 0.3579898774623871, -0.4138646721839905, -0.18586274981498718, 0.2264820635318756, 0.4832722544670105, -0.4498305916786194, -1.1357072591781616]"
3641,"[0.4205818772315979, 0.4486602246761322, -0.9787794947624207, 0.7484793663024902, 0.5910372734069824, 0.07106886059045792, -0.19714097678661346, 0.3654592037200928, 0.010876394808292389, -1.3205662965774536]"
3651,"[0.5152338147163391, -0.20810458064079285, -0.010850596241652966, -0.08878128975629807, -0.4301402270793915, 0.03823808580636978, -0.13160644471645355, 0.28125548362731934, 0.005069965496659279, -0.5314183235168457]"
3661,"[0.7889206409454346, 0.08937337249517441, -0.11036176979541779, -0.4067715108394623, -0.8908512592315674, -0.07914533466100693, -0.25313901901245117, -0.2681952714920044, 0.12540937960147858, -0.8607650399208069]"
3671,"[0.11623488366603851, 0.8949929475784302, -0.0034077144227921963, -0.35811948776245117, -0.1308993101119995, -0.7456921339035034, -0.15775811672210693, 0.6139940619468689, -0.16357854008674622, -0.689312756061554]"
3681,"[-0.04619994014501572, 0.8333234190940857, 0.12558186054229736, -0.1642269790172577, -0.006457037758082151, -0.8022570610046387, -0.49114054441452026, 0.23049801588058472, 0.2849908471107483, -0.760324239730835]"
3691,"[-0.24287556111812592, -0.001371376565657556, -0.9426559805870056, -0.09826904535293579, -0.6970876455307007, -0.5821346640586853, -0.40231311321258545, 0.16519786417484283, -0.5619634389877319, -0.8308059573173523]"
3701,"[0.44672489166259766, 0.37071365118026733, 0.10741262137889862, -0.3135242164134979, -0.17172512412071228, -0.08390524238348007, -0.4639590382575989, 0.41202104091644287, 0.1706116795539856, -0.8259983658790588]"
3711,"[-0.4810214936733246, -0.6489959955215454, 0.5984733700752258, 0.42104485630989075, -0.6813516616821289, -0.32802724838256836, -0.21178008615970612, 1.0336699485778809, 0.25323182344436646, -1.2513984441757202]"
3721,"[0.6510235071182251, 0.8412765860557556, -0.4757040739059448, -0.017217738553881645, -0.08094682544469833, -0.5639444589614868, 0.5175586938858032, -1.0890910625457764, 1.0645620822906494, -1.257285237312317]"
3731,"[0.02571714296936989, 0.5888923406600952, -0.5441811680793762, -0.013943914324045181, -0.433197945356369, -0.6705877184867859, -0.07344610244035721, 0.1821269541978836, -0.24601304531097412, -1.1950898170471191]"
3741,"[0.30796390771865845, 0.9827777743339539, 0.6024200916290283, 0.3599550127983093, -0.07412999868392944, -0.2394537478685379, -0.8019534945487976, 0.1535855233669281, 0.5080516338348389, -0.9817803502082825]"
3751,"[0.7006283402442932, 0.3344835638999939, 0.41689208149909973, 0.002558680484071374, 0.46964773535728455, -0.332437127828598, -0.251219242811203, 0.5940818786621094, -0.3117099702358246, -0.7724552750587463]"
3761,"[0.3164598047733307, 0.13728797435760498, -0.7004444003105164, -0.7567832469940186, 0.31184622645378113, -0.5008884072303772, -1.0324722528457642, -0.42487993836402893, 0.16922642290592194, -0.5030298233032227]"
3771,"[0.3179605305194855, 0.6532800197601318, 0.30531880259513855, -0.2641889750957489, -0.45567137002944946, -0.24172626435756683, -0.499850869178772, 0.4169466495513916, 0.011471893638372421, -0.7290388345718384]"
3781,"[0.2713469862937927, -0.5155524015426636, 0.19466622173786163, 0.5739717483520508, -1.7157385349273682, -0.3609641492366791, 0.006811926607042551, 0.5583887696266174, -1.55490243434906, -1.3082844018936157]"
3791,"[-0.006724630016833544, -0.008139102719724178, -0.28431981801986694, -0.7111995816230774, 0.05081469565629959, 0.11788991093635559, -0.11544566601514816, 0.5885107517242432, -0.3501933217048645, -1.0047904253005981]"
3801,"[0.15847516059875488, 0.593726396560669, 0.4409790337085724, -0.10120505839586258, 0.39318960905075073, -0.3622461259365082, -0.648125946521759, 0.652184247970581, -0.023488560691475868, -0.779977560043335]"
3811,"[0.0757395401597023, 0.8955361247062683, 0.1501443088054657, -0.012152832932770252, 0.5483706593513489, -0.31885409355163574, -0.2868185043334961, 0.7539435625076294, 0.253542959690094, -0.7258199453353882]"
3821,"[0.7364367842674255, -0.32439348101615906, 0.2818066477775574, -0.4875325858592987, -0.2951910197734833, -0.4037783145904541, -0.36100172996520996, 0.22816213965415955, -0.2234708070755005, -0.40419548749923706]"
3831,"[0.6097394227981567, -0.010452307760715485, -0.3617633283138275, -0.21127885580062866, 0.5951076745986938, -0.36182302236557007, 0.04358970373868942, 0.3704151511192322, 0.1638350635766983, -1.0450639724731445]"
3841,"[0.2936989665031433, 0.1281445026397705, -0.02890307828783989, -0.4623454213142395, -0.2188703566789627, -0.07302821427583694, -0.3027192950248718, 0.5790875554084778, 0.7048010230064392, -0.608314037322998]"
3851,"[0.9995980262756348, 0.09726268798112869, 0.4223090708255768, 0.40450620651245117, -0.1335332989692688, 0.3545289933681488, 0.5376166105270386, 0.32380354404449463, -0.4314560890197754, -1.9193068742752075]"
3861,"[0.3399322032928467, -0.3091903030872345, -0.2526610791683197, -0.7940496802330017, 0.6919692158699036, -0.37563276290893555, -0.2836993932723999, 0.2735016644001007, 0.4928956627845764, -0.5201863050460815]"
3871,"[0.20742866396903992, 0.8542851209640503, 0.7593227028846741, -0.2699960470199585, -0.03296643868088722, -0.02740214206278324, -0.6532094478607178, 0.8694813251495361, 0.05396082252264023, -0.6063551902770996]"
3881,"[0.34551578760147095, 0.16682934761047363, -0.24179090559482574, -0.3283996284008026, -0.07524387538433075, -0.7215623259544373, -0.22810280323028564, 0.44505876302719116, -0.12530413269996643, -0.8997628092765808]"
3891,"[-0.11214843392372131, -0.14910158514976501, 0.22342513501644135, -0.3305222988128662, -0.41511115431785583, -0.19772610068321228, -0.36894211173057556, 0.3297930061817169, 0.7282010316848755, -0.4820057451725006]"
3901,"[-0.0391317754983902, -0.07446037977933884, -1.1314551830291748, -0.3339577913284302, -0.28270381689071655, -0.32694557309150696, -0.07248207926750183, 1.0967732667922974, 0.7407903671264648, -0.5147884488105774]"
3911,"[0.7451512217521667, 0.44119423627853394, 0.1444559097290039, 0.15134471654891968, 0.18676109611988068, -0.7158719897270203, -0.1409011334180832, 0.44087913632392883, 0.020622048527002335, -0.8251432180404663]"
3921,"[0.8275222778320312, 0.586921751499176, -0.04327588900923729, -1.005580186843872, 0.4897517263889313, 0.20871856808662415, -0.9298372268676758, 0.06055993586778641, 0.4256514012813568, -0.12272772938013077]"
3931,"[1.1822071075439453, 0.04876931384205818, 0.41349318623542786, 0.42862579226493835, -0.012163355946540833, 0.8617599606513977, -0.9260737895965576, -0.5060204863548279, 0.3468509912490845, -1.1951723098754883]"
3941,"[0.7493504285812378, 0.7506617307662964, -0.5436224341392517, -0.29895713925361633, -0.3180069625377655, 0.21610566973686218, -1.2056995630264282, -0.22585400938987732, 0.9044732451438904, -0.45407500863075256]"
3951,"[1.9086261987686157, 0.44621771574020386, -0.5116530656814575, 0.03188121318817139, 0.5880372524261475, 0.19041234254837036, -1.3562558889389038, 1.4448742866516113, 0.2661299407482147, 0.3179319202899933]"
2,"[0.42354756593704224, 0.22335471212863922, 0.11587674915790558, -0.6045626401901245, 0.023353178054094315, 0.025371668860316277, -0.06624649465084076, 0.539586067199707, -0.101133331656456, -0.8485466837882996]"
12,"[1.278067708015442, 0.2886158227920532, 0.3661389946937561, -0.715286374092102, -0.2048034965991974, 0.16861645877361298, 0.17614638805389404, 0.8747755885124207, 0.6914494633674622, -0.1349872499704361]"
22,"[0.12466596812009811, 0.036456506699323654, -0.18016460537910461, -0.5514885783195496, 0.09459193795919418, -0.35607871413230896, -0.18661950528621674, 0.40981048345565796, 0.4771464467048645, -0.887403130531311]"
32,"[0.5389500260353088, 0.5871672630310059, -0.5233623385429382, -0.1065482497215271, 0.3391554057598114, -0.7448028326034546, -0.19537226855754852, 0.3162910044193268, 0.19386573135852814, -0.7511048316955566]"
42,"[0.2716470956802368, 0.228613018989563, -0.4123755395412445, 0.11155027151107788, -0.5154842734336853, -0.29070571064949036, -0.8012367486953735, 0.48161593079566956, 0.40512949228286743, -0.6083982586860657]"
52,"[0.43261516094207764, 0.41472411155700684, -0.47719213366508484, 0.16454878449440002, -0.4114437401294708, -0.4090813994407654, -0.23888611793518066, 0.7896227836608887, -0.1820848286151886, -0.8396424055099487]"
62,"[0.39723896980285645, -0.013432793319225311, -0.22106027603149414, -0.5263002514839172, 0.3343690037727356, -0.22120524942874908, 0.05065636336803436, 0.8079359531402588, 0.1549668163061142, -0.8319208025932312]"
72,"[0.86427903175354, 0.596172034740448, -1.124351143836975, 0.10249519348144531, -0.7787184715270996, -0.29437801241874695, -0.37583085894584656, 0.7305266261100769, -0.6624013781547546, -0.7276662588119507]"
82,"[0.023252980783581734, 0.817622184753418, 0.26252904534339905, 0.17152921855449677, 0.18756139278411865, -0.10178322345018387, 0.6563196182250977, 0.892914354801178, 0.23057855665683746, -1.2445499897003174]"
92,"[0.6124151349067688, 0.27996203303337097, -0.43917903304100037, -0.3721405565738678, -0.31718453764915466, 0.018314866349101067, -0.3711394667625427, 0.10196550190448761, -0.1707461178302765, -0.7444581985473633]"
102,"[0.7354668974876404, -0.15704578161239624, -0.4192075729370117, 0.08441855013370514, -0.7432076334953308, 0.34313705563545227, 0.09392426162958145, 0.5122132897377014, -0.5101248621940613, -0.883493959903717]"
112,"[0.885136067867279, 0.4120606780052185, 0.14615513384342194, -0.5729855895042419, 0.7875358462333679, -0.10444138199090958, -0.1024983748793602, 0.09485360980033875, 0.014196198433637619, -0.8073368072509766]"
122,"[0.6121074557304382, -0.08606688678264618, -0.09408842772245407, -0.29948416352272034, -0.15033069252967834, -0.0041724261827766895, -0.7197886109352112, 0.5437674522399902, -0.17823590338230133, -0.5556946992874146]"
132,"[0.3911747336387634, -0.049260325729846954, -0.575916588306427, -0.6120777130126953, -0.2959361970424652, -0.12182621657848358, -1.100497841835022, -0.13210105895996094, 0.3470782935619354, -0.5533652305603027]"
142,"[0.057640522718429565, -0.04804619774222374, 0.018010523170232773, -0.14063876867294312, 0.07474048435688019, -0.12571951746940613, -0.05057505890727043, 0.13138599693775177, 0.008615922182798386, -0.18156515061855316]"
152,"[0.2292555272579193, 0.9953503608703613, -0.08465860784053802, -0.7132439017295837, 0.5133766531944275, 0.3105449676513672, -0.28658321499824524, -0.3448783755302429, 1.2514746189117432, -1.1999783515930176]"
162,"[0.2999262809753418, 1.2505499124526978, -0.058859970420598984, 0.39299893379211426, -0.1937832236289978, -0.28651583194732666, -0.856696367263794, 0.05072462186217308, 0.0060598342679440975, -0.9329297542572021]"
172,"[0.2253168523311615, 0.05515021085739136, 0.10148494690656662, -0.49394357204437256, 0.07421764731407166, 0.033736683428287506, 0.4609270393848419, 0.004670675843954086, 0.6638570427894592, -1.2829970121383667]"
182,"[1.0806031227111816, -0.6800530552864075, -0.9680373072624207, -0.39526045322418213, 0.2943560481071472, -0.3284907341003418, -0.6749879717826843, 1.7152847051620483, 0.3284708857536316, 0.3057723045349121]"
192,"[0.8550699353218079, 0.6245457530021667, 0.4654191732406616, -0.13582341372966766, -0.0029547109734266996, -0.36336395144462585, -0.1165866032242775, 0.5860555171966553, -0.10595699399709702, -0.5736062526702881]"
202,"[-0.07612665742635727, -0.08100491017103195, -0.45892199873924255, 0.26218464970588684, 0.6135846972465515, -0.6650155782699585, 0.27527087926864624, 1.0566754341125488, -0.4740707278251648, -0.32018163800239563]"
212,"[-0.077968068420887, -1.2191013097763062, -1.3255424499511719, -0.07501290738582611, -0.01822814531624317, 0.8392430543899536, -0.9430042505264282, 1.6639419794082642, 0.031178269535303116, -0.3631938695907593]"
222,"[0.10723256319761276, 0.056488554924726486, -0.3183337450027466, -0.09262489527463913, 0.44350317120552063, -0.3699386417865753, -0.14811064302921295, 0.7837738394737244, 0.034138236194849014, -0.7545768022537231]"
232,"[0.4240713119506836, 0.570689857006073, 0.08629883080720901, 0.1455046534538269, 0.22767424583435059, -0.32021161913871765, -0.1741705983877182, 0.6872610449790955, -0.03474279120564461, -0.967825710773468]"
242,"[-0.48423802852630615, 0.537449300289154, -0.9200077652931213, -0.3395063877105713, 0.06294675916433334, -0.2810054421424866, -0.009424597024917603, 0.9595829844474792, 0.9128124117851257, -0.8847438097000122]"
252,"[0.6521109938621521, 0.044500578194856644, 0.26714712381362915, -0.4880693256855011, 0.3022482991218567, -0.13647115230560303, 0.15010181069374084, 0.670748770236969, 0.2295408546924591, -0.7144097089767456]"
262,"[0.3254193365573883, 0.10979761928319931, 0.4636162221431732, 0.13262604176998138, 0.35386306047439575, -0.02032965049147606, -0.8110370635986328, 0.6097475290298462, -0.40312618017196655, -0.9503424167633057]"
272,"[0.8836877942085266, 0.5750220417976379, 0.17396898567676544, 0.18951094150543213, 0.41837215423583984, -0.04314038157463074, -0.29878589510917664, 0.6919726133346558, 0.029487885534763336, -0.7331039905548096]"
282,"[0.31554874777793884, 0.01840387098491192, -0.11076418310403824, -0.006114999298006296, -0.008593668229877949, 0.16014313697814941, 0.31489232182502747, 1.1543395519256592, 0.5274453163146973, -1.034329891204834]"
292,"[0.1985616385936737, 0.01325336005538702, -0.02075992152094841, -0.6833784580230713, -0.11274886131286621, -0.2155323326587677, -0.1431153267621994, 0.4991578161716461, 0.25767144560813904, -0.8510433435440063]"
302,"[0.780329704284668, 0.7448146343231201, -1.133925437927246, -0.7150364518165588, -0.01013634167611599, -0.6829066872596741, 0.10493592917919159, 0.42592868208885193, -0.00019000844622496516, -0.6792917251586914]"
312,"[1.2594975233078003, 0.6537114977836609, 0.0804024338722229, -0.053038787096738815, 0.011856954544782639, 0.4881066679954529, -0.0038933190517127514, 0.8325084447860718, 0.645661473274231, -0.4886235296726227]"
322,"[0.3513115644454956, 0.5939112305641174, -0.44139957427978516, 0.014701250940561295, -0.03907296806573868, -0.7998918294906616, -0.5929271578788757, 0.6281948089599609, 0.48471906781196594, -0.3957672119140625]"
332,"[0.8370875120162964, -0.060227856040000916, -0.07911954075098038, -0.05093919858336449, -0.41035211086273193, 0.22740767896175385, -0.9482504725456238, 0.3636125326156616, 0.597362220287323, -0.6136445999145508]"
342,"[0.203167125582695, 0.4703824520111084, -0.7052931785583496, 0.31948602199554443, 0.24076475203037262, 0.07323452085256577, -0.46280086040496826, 0.6175476908683777, -0.0792708694934845, -1.1334705352783203]"
