userId,movieId
216,34 125 497 588 594 595 616 898 905 909 910 913 916 921 922 927 928 930 933 951 955 1028 1032 1079 1081 1136 1171 1172 1179 1198 1230 1238 1244 1252 1265 1267 1269 1278 1282 1288 1304 1394 1617 1641 1923 1948 2018 2064 2081 2087 2186 2208 2239 2243 2289 2300 2395 2599 2700 2791 2857 2858 2863 2915 2924 2946 2973 3061 3072 3200 3210 3298 3300 3362 3363 3421 3422 3435 3481 3504 3507 3543 3578 3624 3685 3755 3793 3893 3897 3963 3972 3977 3994 3996 4034
217,1 10 34 89 223 260 329 349 371 457 474 480 494 517 590 608 648 720 786 905 909 910 954 969 986 1017 1036 1081 1101 1127 1148 1196 1198 1210 1234 1242 1269 1291 1297 1356 1370 1371 1373 1375 1376 1387 1396 1580 1586 1608 1610 1641 1711 1784 1812 1968 2000 2028 2072 2087 2115 2137 2174 2194 2231 2302 2353 2384 2391 2402 2407 2414 2524 2598 2616 2628 2640 2641 2699 2716 2735 2762 2870 2944 2985 3039 3107 3114 3175 3200 3256 3341 3347 3362 3404 3506 3548 3557
218,345 471 750 903 1198 1250 1252 1307 1517 1673 2692 2699 5952 8636
219,10 50 150 165 223 260 293 296 318 344 364 457 480 514 520 588 589 593 648 741 778 780 858 904 908 913 930 965 1036 1089 1196 1198 1210 1220 1221 1240 1250 1291 1517 1527 1617 1704 1805 1954 2028 2082 2085 2186 2231 2232 2268 2301 2321 2413 2502 2542 2571 2580 2683 2700 2716 2717 2723 2791 2858 2905 2924 2959 2987 2997 3000 3030 3033 3052 3253 3275 3300 3438 3535 3578 3911 3949 3972 3996 4011 4226 4306 4446 4448 4623 4649 4816 4848 4901 4963 4995 5110 5418 6378 6539 6548 6711 6874 7022 7090 7143 7361 7438 7802 8228 8360 8528 8641 8665 8807 8874 8917 8961 27611 27660 27773 27831 31878 32587 33794 34338 34405 37830 38061 41716 44191 44195 44199 44761 45186 45728 46850 46965 48516 48780 49272 50872 51255 51662 52281 53125 53322 53519 53894 53972 53996 54259 54286 54503 54995 54997 55020 55276 55290 55820 56251 56367 56788 57669 58295 58559 58998 59315 60069 60684 62336 63082 64575 64620 66297
220,1 10 32 34 50 150 165 223 260 296 303 318 349 356 364 380 480 586 588 589 590 608 733 736 780 858 912 954 1036 1193 1196 1197 1198 1200 1206 1210 1213 1240 1265 1270 1291 1387 1393 1527 1580 1584 1704 1721 1732 1917 2011 2012 2028 2115 2300 2329 2355 2502 2571 2640 2692 2700 2716 2762 2791 2795 2947 2985 2997 3034 3114 3147 3159 3421 3510 3555 3671 3753 3793 3948 3996 4011 4022 4027 4226 4306 4499 4545 4623 4886 4896 4954 5218 5349 5378 5418 5464 5816 5952 5989 6333 6365 6377 6539 6874 6934 7147 7153 7438 8360 8368 8464 8636 8644 8665 8910 8961 33493 33794 40815 45499 45517 45722 48385 48774 49272 50872 51662 54272 55363 55820 57368 58025 58559 59258 59315 59615 60069 62344 62374 68358
221,29 32 50 58 101 111 141 154 162 215 296 318 348 431 446 456 492 541 551 589 593 608 750 778 800 858 903 904 905 908 910 912 913 922 923 926 928 930 950 951 953 965 1041 1077 1079 1080 1086 1089 1090 1103 1104 1125 1136 1172 1186 1189 1193 1197 1199 1200 1201 1203 1206 1207 1208 1212 1213 1214 1219 1220 1222 1224 1225 1233 1244 1245 1247 1252 1254 1258 1259 1260 1263 1265 1266 1267 1269 1276 1278 1283 1284 1287 1288 1292 1293 1299 1321 1375 1387 1391 1394 1449 1466 1617 1673 1674 1711 1834 1914 1923 1927 1944 1945 1997 2009 2019 2023 2132 2176 2186 2248 2289 2300 2301 2321 2336 2352 2420 2469 2502 2599 2686 2692 2702 2858 2871 2908 2918 2921 2951 2959 2973 2997 3037 3039 3068 3089 3090 3095 3152 3246 3328 3334 3362 3424 3435 3448 3476 3481 3498 3504 3507 3529 3671 3681 3683 3730 3735 3814 3897 3911 3983 3996 4002 4027 4029 4034 4037 4262 4338 4361 4467 4605 4641 4642 4681 4914 4973 5008 5060 5225 5291 5669 5902 5945 5954 6016 6306 6377 6461 6538 6552 6639 6662 6663 6711 6724 6796 6852 6870 6987 7013 7056 7072 7076 7215 7216 7361 7698 7728 8014 8044 8128 8228 8464 8623 8638 8645 8784 8873 8914 8949 9018 25773 25841 26375 27721 27741 27768 27773 27776 27820 27834 27846 27882 27912 30810 31410 31437 31610 31658 31702 32022 32770 33154
222,47 110 296 344 356 858 1089 1129 1198 1206 1213 1220 1221 1222 1270 1278 1682 1961 2411 2571 2716 3173 3421 3578 3752 3868 3948 4019 4239 4816 4963 4993 4995 5956 5989 6373 6863 6874 7143 7325 7438 8528 8958 26732 32587 34162 44191 48516 64614 64839 64969 66744 68157 69122 70565 80463 81831 81932 90405 91500 91529 97304 98124 99114 99813 104913 106782
223,318 2144 2316 2396 2762 3793 4226 4306 4886 4896 4973 5349 5445 5782 6331 8360 8784 8961 32587 33794 48394 48516 58559
224,39 289 356 377 440 527 593 858 953 1197 1259 1265 1270 1307 1393 1394 1721 1968 2028 2080 2100 2108 2144 2150 2174 2248 2396 2716 2791 2795 2797 2804 2915 2918 3044 3072 3108 3210 3301 3358 3361 3436 3496 3552 3668 3948
225,69 104 223 231 333 507 514 588 785 1060 1079 1196 1197 1214 1259 1270 1285 1321 1339 1387 1407 1641 1753 1895 1923 1970 1974 1975 1994 2000 2001 2011 2248 2302 2327 2371 2396 2423 2454 2455 2633 2716 2791 2797 2915 3052 3253
226,10 16 32 47 69 104 112 150 153 170 180 216 223 231 260 296 333 344 356 368 420 441 480 508 520 529 543 586 588 589 608 661 671 733 784 785 1025 1073 1097 1136 1193 1196 1197 1198 1206 1207 1210 1220 1222 1230 1236 1240 1246 1247 1257 1258 1259 1262 1265 1270 1276 1278 1288 1291 1356 1394 1407 1517 1527 1597 1655 1672 1704 1732 1753 1947 1961 1968 2005 2011 2054 2082 2115 2134 2139 2144 2150 2161 2174 2193 2231 2268 2329 2406 2413 2423 2502 2527 2571 2596 2671 2683 2716 2795 2797 2804 2858 2915 2916 2918 2959 2984 2997 3033 3034 3039 3052 3087 3098 3160 3210 3253 3254 3271 3275 3360 3386 3421 3438 3450 3481 3535 3578 3653 3671 3703 3809 3897 3911 3916 3948 3988 4011 4027 4085 4103 4214 4220 4239 4262 4306 4326 4489 4544 4571 4623 4734 4886 4963 4975 4979 4980 4993 4995 5103 5110 5218 5247 5349 5377 5418 5464 5481 5500 5650 5673 5791 5903 5952 5956 5989 6025 6188 6323 6377 6378 6502 6539 6625 6708 6711 6796 6870 6936 6938 6942 7143 7147 7153 7263 7293 7325 7360 7361 8360 8368 8376 8528 8636 8641 8784 8807 8874 8949 8981 27882 30793 30810 33166 33493 33794 35836 37720 37729 37731 37830 40815 41566 44195 45028 45447 45728 46578 48516 48780 51088 51255 52973 53129 54001 54272 54503 54997 55290 55765 55820 56174 56757 59784
227,32 47 150 215 296 318 356 457 527 593 750 778 858 919 1196 1682 1923 1961 2396 2571 2959 6377 6874 7147 7323 7371 8638 8873 8914 27846 30749 31410 32587 36529 38304 40819 46578 46976 47099 48738 48774 52319 54286 55721 55820 56367 56782 58303 58559 59315 59369 62644 63082 67255 70286 80906 84152 85342 87232 91529 91658 97304 97913 99813 102445 104913 105504 105844 106782 109374 111759 115713 116797 117533 122882 134130 134853
228,50 260 318 541 858 1196 1214 1373 1590 2013 2571 2722 3005 3113 3555 60069
229,1 10 21 34 36 110 141 150 185 225 236 237 265 282 288 290 296 318 329 342 345 349 356 357 364 377 380 440 454 457 475 500 508 527 539 589 593 648 736
230,253 597 736 1049 1438 1527 2321 3948 4022 4370 5218 5349 5459 5502 6365 6377 6502 6539 6934 8636 8644 33679 33794 34048 34162 35836 41566 41569 45722 53996 54272 55241
231,260 296 589 593 858 1036 1198 1200 1214 1240 1270 1291 2571 2858 54286 58559 63082
232,2 47 110 150 260 296 303 318 356 500 527 529 589 858 919 953 1036 1073 1097 1196 1197 1198 1210 1240 1265 1682 1721 1917 1954 1961 1994 2028 2268 2329 2501 2571 2628 2762 2841 2959 3147 3189 3275 3535 3578 3753 3793 3897 3916 3948 3949 3980 4022 4148 4226 4306 4310 4344 4720 4776 4816 4874 4886 4963 4995 5064 5108 5152 5267 5349 5378 5379 5400 5418 5445 5502 5630 5810 5941 5952 5956 5989 5991 5995 6157 6188 6213 6297 6365 6377 6537 6539 6708 6863 6879 6887 7090 7147 7153 7254 7263 7293 7347 7361 7451 7458 8528 8533 8622 8636 8644 8665 8798 8807 8957 8958 8961 8970 8972 30707 30749 30812 32587 33162 33166 33493 33660 33679 33794 34162 34319 35957 39446 40278 40414 40819 40826 41569 44191 44195 46578 47099 48516 48738 48774 48780 49530 49910 49961 50872 51540 51662 51931 51935 52973 52975 53894 54259 54286 54503 54997 55276 55765 56152 56367 56757 58047 58559 58998 59126 59315 59985 60684 61323 61352 62155 62374 62434 63062 63131 63479 64034 64614 64622 64716 64957 65216 66203 67087 67267 67734 68135 68157 68358 68791 68954 69122 69481 69640 69757 71464 71530 71535 71838 72011 72489 72641 72998 76251 78469 78499 79132 79293 79702 81512 81591 81788 82459
233,50 296 318 356 527 593 608 858 1206 1258 1298 1732 2028 2324 2329 2571 2959 2997 3081 3147 3949 4306 4973 4993 5418 5952 5954 5995 6377 7153 7361 7371 48516 58559 60069 74458 106100 112183 134853 159817 170705 177593
234,1 24 42 48 60 153 158 260 317 353 364 377 480 485 517 553 588 590 592 594 610 648 688 736 737 917 919 1011 1012 1028 1030 1036 1073 1097 1196 1198 1200 1210 1214 1259 1275 1359 1377 1378 1391 1409 1479 1566 1573 1580 1690 1784 1907 2000 2005 2050 2052 2054 2080 2081 2088 2089 2090 2137 2140 2141 2161 2231 2354 2355 2373 2406 2571 2613 2617 2640 2657 2710 2720 2761 2985 2987 3114 3175 3176 3274 3396 3418 3483 3489 3624 3672 3699 3793 3977 3990 4022 4203 4226 4232 4306 4351 4519 4571 4638
235,11 21 25 32 34 36 62 110 150 223 235 246 265 296 300 318 348 356 357 364 377 380 440 457 480 500 508 527 539 588 589 590 593 594 595 597 736 780
236,1214 1278 1350 1387 1982 1997 2447 2459 2490 2502 2505 2542 2572 2580 2596 2657 2683 2770 2806 2858 3052
237,32 293 318 1193 1203 1580 1625 1892 2571 7361 36529 44191 44195
238,163 1092 1221 1272 1608 1953 2023 2067 2361 3101 3508 3528 3682 3836 4238 4254 4310 4329 4498 4499 4803 4848 4855 4901 4917 4945 4946 4947 4957 4958
239,1 6 11 16 21 32 47 50 110 163 260 288 292 293 296 316 318 349 356 364 440 454 457 475 480 539 541 588 590 597 608 648 733 778 780 802 858 924 1036 1080 1089 1090 1136 1193 1196 1197 1198 1200 1206 1208 1210 1213 1214 1221 1222 1240 1246 1259 1266 1291 1466 1527 1580 1584 1610 1625 1645 1653 1672 1676 1682 1704 1917 1923 1961 2011 2023 2028 2046 2115 2141 2167 2194 2231 2268 2297 2321 2329 2424 2502 2542 2571 2706 2716 2763 2797 2858 2881 2890 2918 2944 2959 3052 3147 3275 3408 3448 3578 3623 3793 3994 4008 4011 4023 4223 4262 4306 4571 4776 4878 4880 4886 4896 4963 4993 5010 5218 5299 5349 5418 5445 5669 5782 5816 5903 5952 5989 6333 6365 6377 6378 6502 6539 6796 6807 6870 6874 6934 7143 7153 7438 7445 8132 8360 8361 8368 8529 8622 8636 8644 8665 8798 8950 8961 8984 32587 33679 33794 34405 35836 36529 38061 40815 41566 44191 44199 44665 45499 45950 46976 47610 48516 48780 49530 50872 51662 53125 53322 53894 53996 54001 54259 54286 54503 54997 55765 55820 58559 59315
240,1 2 3 19 31 34 39 44 60 95 104 110 135 150 158 160 161 165 168 172 174 185 196 204 208 216 225 227 231 248 253 255 256 267 273 276 292 316 317 328 333 338 344 356 364 366 367 368 370 377 383 413 420 432 466 480 485 500 516 524 529 531 542 551 553 588 589 590 637 653 673 736 780 788 810 1073 1356 1359
241,47 50 215 296 593 858 1193 1206 1221 2324 2571 3083 3910 4973 5791 5878 5970 6214 7361 7371 8638 8973 8981 27803 39869 40819 44191 44694 46578 55442 60950 68157 71899 81786 81819 86320 92259 97938 99114 100714 104841 106696 106920 112183 112290 112552 112852 115569 116897
242,32 47 111 161 208 225 253 296 300 318 380 432 434 457 593
243,10 36 44 48 62 112 145 153 161 165 172 193 227 248 353 356 377 410 420 434 442 466 520 589 648 736
244,6 10 110 151 349 356 368 377 380 445 457 541 547 555 589 593 648 786 1049 1079 1090 1196 1197 1200 1215 1225 1228 1233 1242 1270 1288 1293 1356 1370 1377 1408 1480 1527 1580 1586 1597 1610 1754 1785 1957 2028 2490 2571 2716 2791 2797 2919 3082 3090 3214 3256 3300 3361 3578 3703 3755 3811
245,246 1189 3114
246,17 28 29 50 123 163 235 260 293 296 357 410 541 589 616 714 757 838 910 1196 1210 1240 1243 1246 1298 1304 1527 1625 1645 1680 1884 2020 2046 2124 2336 2396 2571 2585 2671 2805 2916 2959 3079 3081 3108 3863 3996 4011 4144 4226 4246 4270 4720 4848 4881 4886 4896 4956 4963 4973 4993 5013 5279 5618 5646 5902 5952 5971 6350 6365 6377 6539 6618 6773 6874 6934 6942 7022 7090 7099 7147 7153 7361 7373 7438 7486 7669 8254 8865 8970 8983 8984 26662 26776 27266 27320 30793 31658 31878 32587 33615 40815 44191 44665 45517 45722 48082 48394 49272 49932 52885 53125 55820 57669 59315 59387 59784 60069 60684 61026 62336 62999 63113 65261 66371 68157 68237 68486 68954 69481 69951 70286 71535 72737 72998 74508 74789 79132 80463 80615 80969 81591 81845 81847 82202 82461 83613 84944 84954 85414 85736 86332 86880 87222 87306 89745 89753 90647 90888 91542 94015 94777 95105 95167 96079
247,1 47 50 110 260 293 296 318 356 364 480 527 588 593 608 858 899 912 919 923 1073 1089 1193 1196 1197 1198 1221 1258 1270 1291 1682 1704 2028 2078 2762 2858 2959 3114 3147 3275 3578 4226 4878 4886 4993 4995 5418 5445 5952 6016 6377 6539 7153 7361 8950 8961 33794 44191 48394 48516 48780 51662 54001 58559 68157 68358 68954 69122 69844 74458 78499 79132 81834 88125 91500 91529 104841 106782 109487 111759 112852 115149 115617 115713 116797 117176 134130 134853 139385 142488 152081
248,1198 1291 2115 2571 5218 6539 8961 45722 53125 59315 60069 84152 86880 102903 122896 122904 122912 122918 122922 147374 147382 147384 151763 159093 187593
249,1 2 32 47 50 70 110 111 145 151 253 260 293 296 318 356 364 367 377 380 457 480 522 527 541 588 589 593 595 608 733 750 778 780 858 903 908 912 924 1029 1036 1061 1079 1080 1086 1089 1178 1193 1196 1198 1201 1203 1206 1209 1210 1213 1214 1219 1220 1221 1240 1257 1265 1270 1291 1408 1500 1517 1527 1552 1566 1573 1580 1617 1625 1676 1693 1704 1732 1884 1917 1954 2000 2011 2028 2078 2081 2167 2194 2232 2273 2329 2353 2355 2467 2502 2542 2571 2617 2692 2700 2706 2716 2762 2797 2858 2949 2951 2959 2987 2997 3005 3034 3039 3147 3271 3275 3301 3307 3408 3409 3448 3489 3527 3535 3578 3617 3681 3717 3753 3793 3994 4007 4011 4085 4226 4239 4262 4299 4343 4470 4701 4776 4816 4878 4886 4896 4954 4963 4979 4993 5218 5266 5283 5349 5418 5445 5463 5464 5630 5810 5903 5952 5956 6188 6242 6281 6373 6377 6378 6502 6539 6548 6618 6711 6874 7007 7022 7143 7153 7254 7317 7325 7346 7361 7373 7438 8340 8368 8464 8528 8636 8641 8644 8665 8784 8798 8807 8874 8914 8917 8950 8957 8961 8972 8984 27801 30812 31685 31696 31878 32587 33493 33679 33794 34162 34405 35836 36708 37731 38061 42738 44191 44195 44199 45672 46723 47099 48385 48516 48774 49278 49286 49396 50068 50872 51540 51662 51935 52281 52458 52973 53322 53519 53972 53996 54001 54004 54272 54503 55269 55278 55290 55363 55820 56174 56367 56782 57368 57528 57669 58025 58103 58559 58998 59315 59369 59784 59900 60069 60072 60074 60126 60684 60756 61024 61132 62374 62434 62849 63082 63131 64614 64716 64969 67087 67923 68157 68237 68358 69122 69481 69757 69844 69951 70286 71106 71264 71535 72011 72641 72998 73017 74458 74946 76251 78349 78499 79008 79091 79132 79695 79702 80463 80489 80549 80693 81562 81591 81834 81932 82459 83134 84152 84392 84772 85780 86332 86882 87192 87222 87232 87306 87869 88125 88129 88140 88163 88235 88744 89047 89492 89745 90057 90430 90531 90647 90746 90866 91094 91485 91500 91529 91535 91622 91630 91976 92420 93443 93510 93512 93831 93838 93840 94677 94777 94864 94959 95088 95167 95309 95510 95558 96079 96411 96417 96610 96728 96737 96811 96821 97304 97752 97913 97921 97938 98585 98809 98961 99007 99114 99728 101525 102123 102125 102445 102903 103042 103141 103228 103249 103335 103341 103539 103624 103980 104241 104374 104841 104879 105213 106072 106100 106487 106489 106642 106782 106916 106918 106920 107348 107406 107953 108729 108932 108949 109374 109487 110102 110350 110882 111113 111362 111622 111759 111781 112138 112552 112556 112623 112852 114074 114180 114935 115149 115210 115569 115713 116797 116823 117590 118696 119141 119145 122882 122886 122890 122892 122900 122904 122906 122912 122916 122918 122920 122922 122924 122926 128360 129354 134130 134368 134853 135133 135569 137857 138036 138204 139385 140715 142488 143355 148626 152077 152081 152970 157296 158238 158872 159093 159755 160718 161131 164179 166528 166534 166643 167746 168252 168254 168266 169984 171763 175569 176101 176371 179819 182715 184253 185029 187593
250,45 318 345 1035 1246 1282 1285 1408 1597 1674 2085 2407 2739 3101 3408 3418 3499 4886 4921 6983 8880
251,47 111 293 296 318 356 527 593 608 1089 1197 1208 1225 1259 1704 2028 2571 2959 5971 78499 142115 159817
252,1 364 500 1081 1293 1682 2321 6377 8961 50872 66097 78499 81845 81847 90866 95167 98491 106696 107141 108932 115617 122886 122922 134853 143355 152081 162578 164179 164909 166643 168418
253,29 446 608 714 926 955 1192 1212 1225 1271 1449 1734 2064 2155 2324 2599 2686 3083 3328 4217 4642 4973 5791 5902 5991 6016 6385 6773 6985 7099 26366 26524 44555 44633 48394 55069 55442 58309 66097 66371
254,1 32 47 50 110 150 260 293 296 318 338 356 457 480 527 589 590 593 858 904 1089 1196 1200 1210 1214 1258 1617 2028 2046 2329 2396 2431 2542 2571 2762 2858 2959 3362 3578 3949 3996 4011 4034 4226 4306 4878 4886 4973 4993 4995 5319 5570 5952 5995 6377 6539 6870 6874 7090 7153 7361 7438 8360 8645 8784 8873 8950 8961 27846 30707 30749 32587 33154 33166 33660 33794 38061 40819 41997 43396 44191 44195 44199 44929 45928 45950 46578 47099 48394 48516 48738 48774 48780 49272 49530
255,344 420 1194 1210 1220 1663 1739 2716 2907 3421 3552
256,18 163 170 172 173 204 260 293 318 377 442 453 520 593 780 1196 1198 1210 1270 1385 2002 2011 2571 2953 3247 3257 3300 3301 3510 3593 3717 3753 3785 3825 3949 3980 4018 4022 4155 4167 4246 4306 4343 4344 4447 4701 4718 4874 4963 4973 4992 4995 5171 5218 5444 5445 5944 5989 6373 6502 6586 6942 6947 6957 7293 7317 7323 7361 8360 8361 8371 8529 8984 30707 31696 33004 33493 33615 33679 41566 44022 48780 53972 56174 56251 58293 60069 64957 64969 68157 68358 68954 69524 70286 71535 72998 73321 79695 81229 84152 88744 91500 92259 96079 96610 97938 99114 102445 104841 105504 106487 109487 111759 112623 115713 116797 117176 117529 117887 119155 121171 122882 126548 127202 132046 134130 135887 140725 146024
257,420 653 1288 1380 3996 5445
258,318 527 1197 2571 2762 2959 3147 4995 5989 7147 48394 48774 60069 66097 68954 70286 76093 115617 122904
259,32 153 1584 1784 2683 3910 4018 4306 4886 4963 5945 6711 7149 7155 7361
260,29 47 50 111 154 162 188 235 296 337 342 471 608 720 750 778 903 904 1073 1084 1089 1148 1175 1215 1219 1223 1235 1274 1285 1288 1301 1357 1358 1500 1537 1914 1921 2010 2329 2395 2413 2572 2580 2599 2692 2859 2908 2959 2987 2997 3006 3052 3181 3182 3424 3481 3556 3751 3822 4027 4034 4226 4529 4641 4711 4878 5617 5618 5690 5971 6016 6027 6288 6331 6370 6502 6620 6639 6709 6711 6773 6874 7022 7438 7564 7815 8011
261,16 47 50 147 296 318 356 1089 1210 1222 1240 1682 2028 2194 2329 2502 2571 2858 3897 3949 4878 4963 5989 7361 8914 27611 48780 56367 58559 68237 79132 81591 96079 99114 112138
262,28 36 213 230 260 272 273 290 497 515 552 594 608
263,1 11 17 34 36 39 110 150 151 163 224 262 282 318 356 357 380 440 457 477 500 509 527 529 587 593 597 708 720 736 745 912 1020 1066 1101 1111 1120 1136 1148 1183 1188 1196 1197 1210 1223 1225 1307 1357 1393 1537 1610 1617 1639 1641 1680 1693 1704 1721 1784 1810 1873 1912 1923 1967 2006 2020 2028 2078 2081 2094 2268 2291 2324 2355 2396 2424 2501 2563 2571 2599 2690 2761 2763 2858 2875 3147 3155 3751 3753 3793 3897 3967 3996 4014 4027 4034 4226 4306 4308 4886 4896 4973 4992 4993 4995 5013 5135 5349 5377 5445 5507 5617 5952 5991 6218 6377 6539 6565 6711 7147 7153 7361 8014 8360 8366 8368 8370 8535 8636 8638 8914 8970 30812 33679
264,1 150 253 329 367 527 595 783 1028 1035 1250 1356 1372 1374 1376 1580 2085 2571 2762 3510 4886 4896 4995 5816 5952 7303 33493 41566
265,32 36 150 230 260 292 316 318 329 361 379 480 529 534 541 589 593 608 780 899 923 953 969 1177 1196 1198 1203 1225 1240 1259 1270 1276 1356 1374 1376 1527 1653 1676 1682 1721 1784 1921 1945 1954 1956 1961 1962 2028 2105 2322 2393 2407 2433 2454 2527 2529 2571 2628 2640 2672 2985 3035 3060 3175 3196 3255 3260 3451 3471 3699 3701 3730 3733 3793 3831
266,6 16 21 32 50 69 110 223 235 260 296 353 356 457 480 514 541 555 589 592 608 733 778 785 924 1036 1079 1080 1089 1090 1093 1127 1136 1196 1197 1198 1199 1200 1206 1208 1213 1220 1222 1240 1242 1259 1261 1265 1266 1270 1275 1285 1288 1291 1297 1298 1394 1466 1476 1517 1573 1610 1617 1663 1732 1884 1912 2028 2064 2105 2115 2167 2174 2194 2195 2278 2288 2300 2387 2539 2560 2571 2580 2599 2683 2700 2702 2712 2716 2797 2804 2863 2890 2916 2947 2959 2968 2985 3039 3052 3060 3108 3265
267,29 58 110 150 260 480 541 589 593 919 924 1093 1175 1196 1197 1198 1200 1210 1240 1270 1320 1356 1653 1909 2013 2396 2455 2527 2571 2600 2683 2699 2706 2841 2858 2907 3006 3101 3113 3175 3471 3527 3552 3578 3986 3996 4011 4033
268,29 41 50 213 260 334 786 858 898 1047 1077 1094 1125 1193 1196 1197 1201 1208 1213 1221 1230 1234 1238 1252 1261 1264 1273 1278 1285 1288 1303 1394 1673 1912 1964 1965 1966 2019 2109 2178 2344 2349 2351 2511 2571 2580 2583 2599 2702 2716 2762 2770 2858 2863 2890 2925 2952 2973
