id,features
147282,"[-0.11109228432178497, -1.046541690826416, 1.377884030342102, -0.05967451632022858, 1.265665054321289, -0.9103677868843079, 1.4440946578979492, 0.7623587846755981, -1.6371405124664307, 0.8565319776535034]"
147372,"[-0.8688715100288391, -0.7261225581169128, -0.11826271563768387, -0.9714858531951904, 0.9723080396652222, -0.9515977501869202, 0.6892926692962646, 2.0022919178009033, -1.8344018459320068, 0.5138295888900757]"
147382,"[-0.43225568532943726, -0.8284955620765686, 0.28141719102859497, -0.9227607250213623, 1.260252833366394, -0.7861130833625793, -0.20715053379535675, 2.5612666606903076, -1.934770941734314, 1.3723896741867065]"
147662,"[0.02265153080224991, -1.024970293045044, -0.3668762147426605, -0.2706548273563385, 0.9653440713882446, -0.8625543713569641, 0.9769731163978577, 0.8200934529304504, -0.3726503252983093, 1.655504584312439]"
148172,"[-1.4187145233154297, -0.48445841670036316, -0.15428441762924194, -0.4393414855003357, -0.42925557494163513, -0.6123006939888, 1.7815271615982056, 0.526843249797821, -1.8160520792007446, 0.06621035933494568]"
148482,"[0.13496285676956177, -0.9550148248672485, 0.6105778813362122, -0.8274315595626831, 0.4558546841144562, -0.5354567170143127, 0.5444542765617371, -0.10791827738285065, -1.1650959253311157, 1.8664008378982544]"
148592,"[0.13496285676956177, -0.9550148248672485, 0.6105778813362122, -0.8274315595626831, 0.4558546841144562, -0.5354567170143127, 0.5444542765617371, -0.10791827738285065, -1.1650959253311157, 1.8664008378982544]"
148632,"[0.45655083656311035, 0.18907110393047333, -0.2526841163635254, -0.3391213119029999, -1.562548279762268, -1.3334013223648071, -0.1744791716337204, 1.5933164358139038, -1.8029941320419312, 2.434807300567627]"
148652,"[-0.7015926241874695, -1.2533025741577148, 0.045848358422517776, -0.03524550795555115, 1.5087049007415771, -0.964002788066864, 0.7453310489654541, 1.190667986869812, -1.201871633529663, 0.8947328329086304]"
148982,"[1.7943542003631592, -2.1631717681884766, 0.22891391813755035, 0.0888243168592453, 1.5291509628295898, 0.25374835729599, -0.5486346483230591, 1.610318899154663, -0.4223874807357788, 0.6525928378105164]"
149352,"[-0.3860747516155243, -2.9635684490203857, 1.0694389343261719, 0.6134347319602966, -0.2849925458431244, -2.791257858276367, 1.2430278062820435, 2.1888363361358643, -0.4757451117038727, -0.31751227378845215]"
149612,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
149902,"[-0.29513615369796753, -0.57170170545578, 0.07107893377542496, -0.1750292032957077, 0.23053528368473053, -0.2913845479488373, 0.8119346499443054, -0.07309995591640472, -0.7796229124069214, 1.1340231895446777]"
152372,"[0.026426784694194794, -1.1957987546920776, -0.42802226543426514, -0.3157639503479004, 1.126234769821167, -1.006313443183899, 1.1398019790649414, 0.9567756652832031, -0.4347586929798126, 1.9314221143722534]"
155812,"[-1.2495869398117065, -1.2112596035003662, 0.4515884220600128, -0.6007605195045471, 1.4147541522979736, -1.1523537635803223, 1.5664434432983398, 1.186208963394165, -1.4385346174240112, 0.4896419644355774]"
155892,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
157122,"[0.13496285676956177, -0.9550148248672485, 0.6105778813362122, -0.8274315595626831, 0.4558546841144562, -0.5354567170143127, 0.5444542765617371, -0.10791827738285065, -1.1650959253311157, 1.8664008378982544]"
157172,"[0.022493809461593628, -0.15916913747787476, 0.10176298022270203, -0.13790525496006012, 0.07597578316926956, -0.08924279361963272, 0.09074237942695618, -0.01798637956380844, -0.1941826492547989, 0.31106680631637573]"
157312,"[-0.0580311045050621, -0.5430514216423035, 1.5826507806777954, 0.211140438914299, 0.3149224519729614, -1.0639464855194092, 1.802767038345337, 1.745606541633606, -1.0444114208221436, -0.06571704894304276]"
157432,"[0.044987618923187256, -0.3183382749557495, 0.20352596044540405, -0.27581050992012024, 0.15195156633853912, -0.17848558723926544, 0.18148475885391235, -0.03597275912761688, -0.3883652985095978, 0.6221336126327515]"
158022,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
158402,"[-0.06943267583847046, -0.65408855676651, 0.8611775040626526, -0.03729657456278801, 0.7910406589508057, -0.5689798593521118, 0.9025591611862183, 0.47647422552108765, -1.0232127904891968, 0.5353325009346008]"
158842,"[-0.8468273878097534, -1.0317062139511108, -0.4898250997066498, 0.3742891550064087, 1.3134299516677856, -1.5414870977401733, 0.7883797287940979, 1.7668156623840332, -0.8373904228210449, 0.35419613122940063]"
158872,"[-0.2514963746070862, -1.3516273498535156, -1.1874867677688599, 0.8024323582649231, -2.237470865249634, -0.5027410984039307, 1.507728934288025, 0.3428066670894623, -4.053819179534912, 3.1134657859802246]"
158882,"[0.5072786808013916, 0.21007899940013885, -0.28076013922691345, -0.37680143117904663, -1.7361648082733154, -1.481557011604309, -0.19386574625968933, 1.7703516483306885, -2.003326892852783, 2.7053415775299072]"
158972,"[-0.9923635721206665, -1.42301344871521, -0.3429398238658905, 0.1710418164730072, 1.3713032007217407, -1.614491581916809, 1.4066238403320312, 1.4916929006576538, -1.427398920059204, 1.3217157125473022]"
160422,"[-1.1783159971237183, -0.08468881994485855, -0.06757005304098129, -0.6204241514205933, 0.7340109944343567, -0.3230544626712799, -1.0432912111282349, 0.3195163309574127, -0.8684162497520447, 0.10535448789596558]"
160872,"[-0.09269320219755173, 0.07444853335618973, 0.008076857775449753, -0.11591836810112, 0.15973089635372162, -0.10626748949289322, 0.09158095717430115, 0.12166354060173035, -0.11867418885231018, 0.18836569786071777]"
161032,"[-0.29499903321266174, -2.2824058532714844, -0.1685270518064499, -0.4865517020225525, 0.08244634419679642, 0.4000372588634491, 1.0760692358016968, 0.9661737084388733, -0.804227352142334, 0.6936684846878052]"
161582,"[-1.3968546390533447, -3.407785654067993, -0.8307600617408752, 0.192316472530365, 1.5557433366775513, -1.6539244651794434, 1.7289021015167236, 0.6010268926620483, -2.030592441558838, 0.32399722933769226]"
161922,"[0.16635718941688538, -1.034488558769226, -0.40535977482795715, 0.671959400177002, 1.2935786247253418, -1.7290724515914917, 0.9119121432304382, 1.749363660812378, -1.3051754236221313, 0.4018899202346802]"
162082,"[-0.516488254070282, -1.0004780292510986, 0.12438813596963882, -0.3063011169433594, 0.4034367501735687, -0.5099229216575623, 1.420885682106018, -0.12792493402957916, -1.36434006690979, 1.984540581703186]"
162602,"[-1.701683521270752, -0.8404375910758972, 0.12369208037853241, -0.15325313806533813, 1.473101019859314, -1.0775705575942993, 1.6014487743377686, 1.6003249883651733, -0.9751198291778564, -0.7632557153701782]"
162982,"[-0.06999197602272034, -0.8679403066635132, 0.6136916875839233, 0.7148463129997253, -0.4217209219932556, -0.6968554258346558, 0.901021420955658, 0.6273592710494995, -1.0056836605072021, 1.6687792539596558]"
163072,"[-0.13886535167694092, -1.30817711353302, 1.7223550081253052, -0.07459314912557602, 1.5820813179016113, -1.1379597187042236, 1.8051183223724365, 0.9529484510421753, -2.0464255809783936, 1.0706650018692017]"
163112,"[-0.13886535167694092, -1.30817711353302, 1.7223550081253052, -0.07459314912557602, 1.5820813179016113, -1.1379597187042236, 1.8051183223724365, 0.9529484510421753, -2.0464255809783936, 1.0706650018692017]"
166492,"[-1.6617257595062256, -0.8568218946456909, 0.139999121427536, -0.30836814641952515, 1.5072166919708252, -1.1364684104919434, 1.760798454284668, 1.4699690341949463, -1.2365469932556152, -0.06369516253471375]"
167732,"[-0.5901821255683899, -0.3521963953971863, 0.25076496601104736, 0.028297629207372665, 0.39402326941490173, 0.23206306993961334, 0.4444945454597473, 0.7181041240692139, 0.6062403321266174, -0.08810275793075562]"
167772,"[0.15218360722064972, 0.06302370131015778, -0.0842280387878418, -0.11304043233394623, -0.5208494067192078, -0.44446712732315063, -0.0581597238779068, 0.5311055183410645, -0.600998044013977, 0.8116024732589722]"
168252,"[-0.36255979537963867, -2.4515702724456787, -0.23939380049705505, 1.1697087287902832, 0.44168803095817566, -1.1950129270553589, -0.02503841556608677, 2.6009933948516846, -1.908294439315796, 2.7096612453460693]"
168492,"[-1.0073847770690918, -3.436217784881592, 0.382942795753479, 0.8642734885215759, 1.0023688077926636, -1.839763879776001, 1.579810380935669, 0.9876859188079834, -0.4462623596191406, 0.8030970692634583]"
168612,"[-0.7856327891349792, -1.6995736360549927, -1.3791208267211914, 0.24269676208496094, 1.0622819662094116, -0.9692964553833008, 1.4833400249481201, 1.300150752067566, -1.1115379333496094, 1.2863314151763916]"
168632,"[-1.5126075744628906, -0.7470556497573853, 0.10994851589202881, -0.13622501492500305, 1.3094232082366943, -0.9578405022621155, 1.4235100746154785, 1.422511100769043, -0.8667731881141663, -0.6784495115280151]"
168712,"[0.06582611054182053, -0.041193731129169464, -0.15434789657592773, -0.06107217073440552, 0.01407485082745552, -0.1927078813314438, -0.2044767588376999, 0.2040918618440628, -0.3629004657268524, 0.18188992142677307]"
169912,"[-0.555995762348175, -0.30223822593688965, -0.12619872391223907, -0.3386974334716797, -0.40476223826408386, -1.5836619138717651, 0.7169429659843445, 2.0582146644592285, -1.8857741355895996, 1.4433525800704956]"
169982,"[-0.06907300651073456, -1.3477667570114136, -0.05545880272984505, -0.2753671407699585, 0.23544614017009735, -0.46048277616500854, -0.307399719953537, 1.8591461181640625, -0.6192224621772766, 1.013326644897461]"
169992,"[-0.6904910802841187, -1.503783106803894, -1.2246005535125732, 0.21189314126968384, 0.9315265417098999, -0.845686674118042, 1.3138642311096191, 1.1381195783615112, -0.9814502000808716, 1.1434944868087769]"
3,"[-0.827361524105072, -1.8125483989715576, 0.34391462802886963, -1.4763245582580566, 1.6952875852584839, -0.18483465909957886, 0.055058665573596954, 0.5660298466682434, -1.9291311502456665, 1.4669491052627563]"
13,"[-0.23136185109615326, -2.4292285442352295, 0.9676237106323242, -1.9157463312149048, 0.3275214731693268, -0.9152737259864807, 0.1693546026945114, 1.037461757659912, -1.1982009410858154, 0.4752822518348694]"
23,"[-0.5740965604782104, -1.9658907651901245, 1.2856074571609497, 0.8423929214477539, 1.7284939289093018, -0.7220825552940369, -1.0150678157806396, 0.7789579033851624, -1.823163390159607, 0.5716624855995178]"
43,"[-0.9923676252365112, -3.463947296142578, -0.32678544521331787, -0.8058723211288452, 1.7132612466812134, -0.13648079335689545, 0.9415656924247742, -0.7153838872909546, -1.2469630241394043, -0.14769962430000305]"
53,"[-0.995963990688324, -3.1045029163360596, 0.2099384069442749, 0.36377716064453125, 1.4901751279830933, -1.0780830383300781, 2.248323678970337, 2.1168293952941895, -0.9730810523033142, -0.5898682475090027]"
63,"[-0.8664921522140503, -2.141120195388794, -0.359500914812088, -2.974520206451416, 0.9358873963356018, -0.9716507196426392, 0.9226735830307007, 0.25698328018188477, -1.8827985525131226, 1.1266266107559204]"
73,"[-0.8571110367774963, -3.473733901977539, -0.21768096089363098, 0.23471252620220184, 0.8752700090408325, -1.5942739248275757, -0.2500038743019104, 0.9279440641403198, -1.9241427183151245, 0.4101848900318146]"
83,"[0.5558878183364868, -0.4576672315597534, 0.9489248394966125, 0.3277508616447449, -0.2887135446071625, -0.44657862186431885, -0.32735490798950195, 0.00634654238820076, -0.5124026536941528, 0.344165176153183]"
93,"[-0.9792478680610657, -1.6270931959152222, -0.42909735441207886, -0.20667080581188202, 1.62382173538208, -0.6123297214508057, -0.9974465370178223, 0.3608382046222687, -2.3472812175750732, 0.44168761372566223]"
103,"[0.7636507153511047, -1.5336987972259521, 0.4971044063568115, -0.4105187654495239, 1.3549048900604248, -0.32643845677375793, 0.24159853160381317, 0.1331101506948471, -1.3252978324890137, -0.0501510314643383]"
113,"[-0.00830115843564272, -2.9377167224884033, -0.7340764999389648, 0.3514953553676605, 1.6025736331939697, -1.3294904232025146, 0.19671618938446045, -0.4494086503982544, -1.0889898538589478, 0.16205531358718872]"
123,"[-0.4960569143295288, -2.859684705734253, 0.9728555083274841, 0.515535831451416, 2.145657777786255, -2.800757646560669, 0.8359083533287048, 0.31675809621810913, -2.3883895874023438, 1.2642178535461426]"
153,"[-0.9819488525390625, -1.4200984239578247, 0.3247622847557068, -0.5546795129776001, 1.616746425628662, -0.3644338846206665, 0.15008515119552612, 0.9531484842300415, -1.8041434288024902, 0.5854217410087585]"
163,"[0.2551872432231903, -2.3616411685943604, 0.6080406904220581, -0.3591039478778839, 1.0812758207321167, -0.05982665345072746, 0.6144018769264221, 2.6794514656066895, -2.154709815979004, 1.0836211442947388]"
173,"[-0.07369658350944519, -1.1762523651123047, 0.6697797179222107, -0.19060926139354706, 1.9098342657089233, 0.6500660181045532, -0.1368725299835205, 1.6622368097305298, -1.3166115283966064, 1.018588662147522]"
183,"[0.48833411931991577, -3.066087484359741, 0.7598836421966553, 0.46383070945739746, 1.3017308712005615, 0.14559713006019592, 0.49775058031082153, 0.42848214507102966, -0.48135510087013245, 1.623070478439331]"
193,"[0.830406665802002, -2.0911173820495605, 0.3178316354751587, 0.7217743992805481, 1.303329586982727, 0.2933262288570404, 0.3290196657180786, 1.7962796688079834, -1.3025932312011719, 0.015281261876225471]"
203,"[-0.11482096463441849, -2.1741814613342285, 0.38977739214897156, -0.7023204565048218, 2.2201244831085205, -0.3087098300457001, 0.31333017349243164, 1.4632669687271118, -1.841627597808838, 0.5477729439735413]"
213,"[-0.26113152503967285, -4.786030292510986, -0.04538764804601669, -1.4515914916992188, 2.856013298034668, 0.36604806780815125, 1.2104120254516602, 1.1766761541366577, -0.06237264350056648, 1.5276706218719482]"
223,"[0.3204103112220764, -3.031447649002075, -0.31924358010292053, -1.1679692268371582, 1.4544377326965332, -0.9659805297851562, 0.0873953104019165, 1.2619918584823608, -1.5914989709854126, 2.101059913635254]"
233,"[0.06658681482076645, -3.3010146617889404, 0.33156898617744446, -0.41654613614082336, 0.9276682138442993, -0.8349393606185913, 1.1807180643081665, 1.2674496173858643, -1.1491503715515137, 1.578665018081665]"
243,"[-0.7248557806015015, -0.7357265949249268, 0.5699011087417603, -0.6249372959136963, 1.3669945001602173, -0.5801085829734802, -0.2217874377965927, -0.24894163012504578, -1.3325704336166382, -0.17559228837490082]"
253,"[0.3796957731246948, -3.2745730876922607, 0.5327008962631226, 0.09023355692625046, 1.4910649061203003, -0.3105581998825073, 0.625906229019165, 1.9592490196228027, -1.3210687637329102, 1.2751120328903198]"
263,"[-0.696158766746521, -2.19254732131958, 0.6991930603981018, -0.044088199734687805, 0.01630750484764576, -2.0496315956115723, -0.5173671841621399, 0.6560770869255066, -1.4266992807388306, 1.9294456243515015]"
273,"[0.1766587495803833, -2.214160203933716, 0.23854973912239075, -0.6205087900161743, 0.5473998188972473, -0.48588189482688904, 1.6087566614151, -1.7263414859771729, -2.1419837474823, 2.627507209777832]"
283,"[1.5969654321670532, -1.620975375175476, -0.5158700942993164, -0.697975754737854, -0.5587149858474731, -0.7731389403343201, -1.2625776529312134, 0.7165921926498413, -1.073948860168457, 2.8731863498687744]"
293,"[-0.3235260546207428, -3.117037773132324, 0.11417350172996521, 0.14842961728572845, 0.8102342486381531, -1.1701295375823975, 1.1674481630325317, 1.1922597885131836, -1.9122859239578247, 2.0600016117095947]"
303,"[-1.2739872932434082, -1.7000105381011963, -0.2863524556159973, -0.9189499616622925, 1.0354329347610474, 0.11915380507707596, 0.6212912201881409, 2.2029614448547363, -1.8700416088104248, 1.1666488647460938]"
313,"[-0.9133548736572266, -1.2809990644454956, 0.5283704996109009, -0.7658725380897522, 1.193284511566162, -1.5264605283737183, -0.4994595944881439, 0.9635887145996094, -1.069398045539856, 1.5549665689468384]"
