movie_id,movie_embedding
1325,"0.0,0.0,0.0,0.0,0.13334146,0.0,0.0,0.0"
1326,"0.0,0.0,0.0,0.0,0.42859513,0.0,0.0,0.0"
1327,"0.0,0.0,0.16066587,0.0,0.7799183,0.0,0.0,0.0"
1328,"0.0,0.0,0.05330854,0.0,0.6727967,0.0,0.0,0.0"
1329,"0.0,0.0,0.17612301,0.0,0.79291165,0.0,0.0,0.0"
1330,"0.0,0.0,0.1528441,0.0,0.76592445,0.0,0.0,0.0"
1331,"0.0,0.0,0.14455983,0.0,0.7676623,0.0,0.0,0.0"
1332,"0.0,0.0,0.02638203,0.0,0.63705003,0.0,0.0,0.0"
1333,"0.0,0.0,0.65406495,0.0,1.1807735,0.0,0.0,0.0"
1334,"0.0,0.0,0.17856805,0.0,0.79500115,0.0,0.0,0.0"
1335,"0.0,0.0,0.0,0.0,0.58458024,0.0,0.0,0.0"
1336,"0.0,0.0,0.0,0.0,0.31681693,0.0,0.0,0.0"
1337,"0.0,0.0,0.34654188,0.0,0.9317615,0.0,0.0,0.0"
1339,"0.0,0.0,0.5021809,0.0,1.073668,0.0,0.0,0.0"
1340,"0.0,0.0,0.7671512,0.0,1.2751381,0.0,0.0,0.0"
1341,"0.0,0.0,0.0,0.0,0.49292374,0.0,0.0,0.0"
1342,"0.0,0.0,0.14045505,0.0,0.76487726,0.0,0.0,0.0"
1343,"0.0,0.0,0.42250732,0.0,1.0053396,0.0,0.0,0.0"
1344,"0.0,0.0,0.7160479,0.0,1.2459238,0.0,0.0,0.0"
1345,"0.0,0.0,0.27340752,0.0,0.87163043,0.0,0.0,0.0"
1346,"0.0,0.0,0.049687877,0.0,0.6761538,0.0,0.0,0.0"
1347,"0.0,0.0,0.38408175,0.0,0.96287787,0.0,0.0,0.0"
1348,"0.0,0.0,0.44453314,0.0,1.0120139,0.0,0.0,0.0"
1349,"0.0,0.0,0.05023951,0.0,0.67050487,0.0,0.0,0.0"
1350,"0.0,0.0,0.43951344,0.0,1.00769,0.0,0.0,0.0"
1351,"0.0,0.0,0.039645404,0.0,0.6365534,0.0,0.0,0.0"
1352,"0.0,0.0,0.0,0.0,0.54260826,0.0,0.0,0.0"
1353,"0.0,0.0,0.2613264,0.0,0.86893755,0.0,0.0,0.0"
1354,"0.0,0.0,0.49658537,0.0,1.075048,0.0,0.0,0.0"
1355,"0.0,0.0,0.24476525,0.0,0.85465837,0.0,0.0,0.0"
1356,"0.0,0.0,0.5396653,0.0,1.0940845,0.0,0.0,0.0"
1357,"0.0,0.0,0.62309414,0.0,1.177163,0.0,0.0,0.0"
1358,"0.0,0.0,0.74568427,0.0,1.2798914,0.0,0.0,0.0"
1359,"0.0,0.0,0.0,0.0,0.23266512,0.0,0.0,0.0"
1360,"0.0,0.0,0.27603576,0.0,0.8795254,0.0,0.0,0.0"
1361,"0.0,0.0,0.87966406,0.0,1.4060467,0.0,0.0,0.0"
1362,"0.0,0.0,0.56662583,0.0,1.1327558,0.0,0.0,0.0"
1363,"0.0,0.0,0.0,0.0,0.50455374,0.0,0.0,0.0"
1364,"0.0,0.0,0.22964695,0.0,0.84111917,0.0,0.0,0.0"
1365,"0.0,0.0,0.56018823,0.0,1.1261593,0.0,0.0,0.0"
1366,"0.0,0.0,0.2614428,0.0,0.86120516,0.0,0.0,0.0"
1367,"0.0,0.0,0.12071146,0.0,0.74256086,0.0,0.0,0.0"
1368,"0.0,0.0,0.2740337,0.0,0.8743712,0.0,0.0,0.0"
1369,"0.0,0.0,0.37249792,0.0,0.9714031,0.0,0.0,0.0"
1370,"0.0,0.0,0.43738422,0.0,1.0114932,0.0,0.0,0.0"
1371,"0.0,0.0,0.22564995,0.0,0.83984655,0.0,0.0,0.0"
1372,"0.0,0.0,0.3845945,0.0,0.9698329,0.0,0.0,0.0"
1373,"0.0,0.0,0.088656925,0.0,0.7148589,0.0,0.0,0.0"
1374,"0.0,0.0,0.7050464,0.0,1.2296195,0.0,0.0,0.0"
1375,"0.0,0.0,0.22703758,0.0,0.8400101,0.0,0.0,0.0"
1376,"0.0,0.0,0.5514156,0.0,1.1038803,0.0,0.0,0.0"
1377,"0.0,0.0,0.0,0.0,0.5631449,0.0,0.0,0.0"
1378,"0.0,0.0,0.4611076,0.0,1.0330999,0.0,0.0,0.0"
1379,"0.0,0.0,0.09045382,0.0,0.7057791,0.0,0.0,0.0"
1380,"0.0,0.0,0.47146195,0.0,1.0420558,0.0,0.0,0.0"
1381,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1382,"0.0,0.0,0.026970973,0.0,0.6236239,0.0,0.0,0.0"
1383,"0.0,0.0,0.0,0.0,0.56993395,0.0,0.0,0.0"
1384,"0.0,0.0,0.397661,0.0,0.99487126,0.0,0.0,0.0"
1385,"0.0,0.0,0.20643055,0.0,0.82194245,0.0,0.0,0.0"
1386,"0.0,0.0,0.31075668,0.0,0.90529746,0.0,0.0,0.0"
1387,"0.0,0.0,0.8876371,0.0,1.3774867,0.0,0.0,0.0"
1388,"0.0,0.0,0.0,0.0,0.07664627,0.0,0.0,0.0"
1389,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1390,"0.0,0.0,0.3148498,0.0,0.9149015,0.0,0.0,0.0"
1391,"0.0,0.0,0.0779562,0.0,0.7013209,0.0,0.0,0.0"
1392,"0.0,0.0,0.54705065,0.0,1.1170503,0.0,0.0,0.0"
1393,"0.0,0.0,0.72214705,0.0,1.2606993,0.0,0.0,0.0"
1394,"0.0,0.0,0.8184529,0.0,1.3241246,0.0,0.0,0.0"
1395,"0.0,0.0,0.16402982,0.0,0.7614436,0.0,0.0,0.0"
1396,"0.0,0.0,0.6229693,0.0,1.1778206,0.0,0.0,0.0"
1397,"0.0,0.0,0.27785385,0.0,0.88110006,0.0,0.0,0.0"
1398,"0.0,0.0,0.070664436,0.0,0.6768982,0.0,0.0,0.0"
1399,"0.0,0.0,0.16458891,0.0,0.75948906,0.0,0.0,0.0"
1400,"0.0,0.0,0.25275642,0.0,0.852227,0.0,0.0,0.0"
1401,"0.0,0.0,0.3689849,0.0,0.9674208,0.0,0.0,0.0"
1404,"0.0,0.0,0.20059001,0.0,0.80134404,0.0,0.0,0.0"
1405,"0.0,0.0,0.30795482,0.0,0.90743315,0.0,0.0,0.0"
1406,"0.0,0.0,0.3749476,0.0,0.97292274,0.0,0.0,0.0"
1407,"0.0,0.0,0.49080253,0.0,1.0626278,0.0,0.0,0.0"
1408,"0.0,0.0,0.4983794,0.0,1.0615281,0.0,0.0,0.0"
1409,"0.0,0.0,0.0,0.0,0.5958216,0.0,0.0,0.0"
1410,"0.0,0.0,0.24336869,0.0,0.84125537,0.0,0.0,0.0"
1411,"0.0,0.0,0.6583255,0.0,1.2057889,0.0,0.0,0.0"
1412,"0.0,0.0,0.11227359,0.0,0.7094224,0.0,0.0,0.0"
1413,"0.0,0.0,0.33079582,0.0,0.9350182,0.0,0.0,0.0"
1414,"0.0,0.0,0.4406709,0.0,1.0174869,0.0,0.0,0.0"
1415,"0.0,0.0,0.2787953,0.0,0.87680936,0.0,0.0,0.0"
1416,"0.0,0.0,0.19861214,0.0,0.7988841,0.0,0.0,0.0"
1417,"0.0,0.0,0.27854306,0.0,0.8760086,0.0,0.0,0.0"
1419,"0.0,0.0,0.64893425,0.0,1.1995939,0.0,0.0,0.0"
1420,"0.0,0.0,0.39904612,0.0,0.9735929,0.0,0.0,0.0"
1421,"0.0,0.0,0.46710074,0.0,1.0446048,0.0,0.0,0.0"
1422,"0.0,0.0,0.18033871,0.0,0.7913083,0.0,0.0,0.0"
1423,"0.0,0.0,0.2747979,0.0,0.87492657,0.0,0.0,0.0"
1424,"0.0,0.0,0.076762706,0.0,0.6921559,0.0,0.0,0.0"
1425,"0.0,0.0,0.05211038,0.0,0.6643328,0.0,0.0,0.0"
1426,"0.0,0.0,0.097758204,0.0,0.69924825,0.0,0.0,0.0"
1427,"0.0,0.0,0.0,0.0,0.14657012,0.0,0.0,0.0"
1428,"0.0,0.0,0.0,0.0,0.45465064,0.0,0.0,0.0"
1429,"0.0,0.0,0.23779333,0.0,0.8476692,0.0,0.0,0.0"
1430,"0.0,0.0,0.20101176,0.0,0.8099952,0.0,0.0,0.0"
1431,"0.0,0.0,0.0,0.0,0.32827777,0.0,0.0,0.0"
1432,"0.0,0.0,0.23174906,0.0,0.84403455,0.0,0.0,0.0"
1433,"0.0,0.0,0.0,0.0,0.5779222,0.0,0.0,0.0"
1434,"0.0,0.0,0.13169762,0.0,0.7504709,0.0,0.0,0.0"
1436,"0.0,0.0,0.022263778,0.0,0.6332888,0.0,0.0,0.0"
1437,"0.0,0.0,0.03847415,0.0,0.6358729,0.0,0.0,0.0"
1438,"0.0,0.0,0.08119282,0.0,0.69843996,0.0,0.0,0.0"
1439,"0.0,0.0,0.0,0.0,0.15747929,0.0,0.0,0.0"
1440,"0.0,0.0,0.0,0.0,0.46530718,0.0,0.0,0.0"
1441,"0.0,0.0,0.2887036,0.0,0.8948407,0.0,0.0,0.0"
1442,"0.0,0.0,0.095983446,0.0,0.69528264,0.0,0.0,0.0"
1443,"0.0,0.0,0.4508871,0.0,1.0299602,0.0,0.0,0.0"
1444,"0.0,0.0,0.14118841,0.0,0.75463736,0.0,0.0,0.0"
1445,"0.0,0.0,0.0,0.0,0.42712122,0.0,0.0,0.0"
1446,"0.0,0.0,0.5664302,0.0,1.1181941,0.0,0.0,0.0"
1447,"0.0,0.0,0.2426579,0.0,0.84400403,0.0,0.0,0.0"
1448,"0.0,0.0,0.46890375,0.0,1.0462539,0.0,0.0,0.0"
1449,"0.0,0.0,0.8947229,0.0,1.3864142,0.0,0.0,0.0"
1450,"0.0,0.0,0.1830299,0.0,0.7847555,0.0,0.0,0.0"
1453,"0.0,0.0,0.0,0.0,0.054597676,0.0,0.0,0.0"
1454,"0.0,0.0,0.38905847,0.0,0.9742928,0.0,0.0,0.0"
1455,"0.0,0.0,0.14565316,0.0,0.7564458,0.0,0.0,0.0"
1456,"0.0,0.0,0.040126182,0.0,0.6499163,0.0,0.0,0.0"
1457,"0.0,0.0,0.22355902,0.0,0.83889794,0.0,0.0,0.0"
1458,"0.0,0.0,0.07443485,0.0,0.6763874,0.0,0.0,0.0"
1459,"0.0,0.0,0.31919152,0.0,0.9218876,0.0,0.0,0.0"
1460,"0.0,0.0,0.24304128,0.0,0.8548587,0.0,0.0,0.0"
1461,"0.0,0.0,0.0,0.0,0.43792462,0.0,0.0,0.0"
1462,"0.0,0.0,0.5071101,0.0,1.085878,0.0,0.0,0.0"
1463,"0.0,0.0,0.0,0.0,0.5267183,0.0,0.0,0.0"
1464,"0.0,0.0,0.36416772,0.0,0.9646156,0.0,0.0,0.0"
1465,"0.0,0.0,0.13147333,0.0,0.73105526,0.0,0.0,0.0"
1466,"0.0,0.0,0.51745915,0.0,1.0922406,0.0,0.0,0.0"
1467,"0.0,0.0,0.2977164,0.0,0.8978131,0.0,0.0,0.0"
1468,"0.0,0.0,0.0,0.0,0.43798542,0.0,0.0,0.0"
1470,"0.0,0.0,0.45667988,0.0,1.0362902,0.0,0.0,0.0"
1471,"0.0,0.0,0.20248958,0.0,0.7969599,0.0,0.0,0.0"
1472,"0.0,0.0,0.30617356,0.0,0.91169035,0.0,0.0,0.0"
1473,"0.0,0.0,0.23068306,0.0,0.8318224,0.0,0.0,0.0"
1474,"0.0,0.0,0.0,0.0,0.23055068,0.0,0.0,0.0"
1475,"0.0,0.0,0.20224006,0.0,0.8091618,0.0,0.0,0.0"
1476,"0.0,0.0,0.16289455,0.0,0.76718724,0.0,0.0,0.0"
1477,"0.0,0.0,0.0,0.0,0.55815905,0.0,0.0,0.0"
1479,"0.0,0.0,0.3475355,0.0,0.9383842,0.0,0.0,0.0"
1480,"0.0,0.0,0.41276327,0.0,1.0065672,0.0,0.0,0.0"
1482,"0.0,0.0,0.34065408,0.0,0.94281673,0.0,0.0,0.0"
1483,"0.0,0.0,0.31498107,0.0,0.9158956,0.0,0.0,0.0"
1484,"0.0,0.0,0.7526377,0.0,1.2791862,0.0,0.0,0.0"
1485,"0.0,0.0,0.3790043,0.0,0.9666407,0.0,0.0,0.0"
1486,"0.0,0.0,0.09662908,0.0,0.6918674,0.0,0.0,0.0"
1487,"0.0,0.0,0.19835873,0.0,0.7938178,0.0,0.0,0.0"
1488,"0.0,0.0,0.018013267,0.0,0.6174952,0.0,0.0,0.0"
1489,"0.0,0.0,0.0,0.0,0.42180482,0.0,0.0,0.0"
1490,"0.0,0.0,0.0,0.0,0.34921455,0.0,0.0,0.0"
1493,"0.0,0.0,0.31299308,0.0,0.91859293,0.0,0.0,0.0"
1494,"0.0,0.0,0.014194528,0.0,0.6225248,0.0,0.0,0.0"
1495,"0.0,0.0,0.0,0.0,0.015299857,0.0,0.0,0.0"
1496,"0.0,0.0,0.34838116,0.0,0.95007384,0.0,0.0,0.0"
1497,"0.0,0.0,0.08260231,0.0,0.6967267,0.0,0.0,0.0"
1498,"0.0,0.0,0.11616476,0.0,0.7160588,0.0,0.0,0.0"
1499,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1500,"0.0,0.0,0.631468,0.0,1.1716044,0.0,0.0,0.0"
1501,"0.0,0.0,0.0,0.0,0.51155186,0.0,0.0,0.0"
1502,"0.0,0.0,0.039387614,0.0,0.6411978,0.0,0.0,0.0"
1503,"0.0,0.0,0.0,0.0,0.014937818,0.0,0.0,0.0"
1504,"0.0,0.0,0.22947827,0.0,0.8280769,0.0,0.0,0.0"
1507,"0.0,0.0,0.31455383,0.0,0.9147865,0.0,0.0,0.0"
1508,"0.0,0.0,0.38134095,0.0,0.97914535,0.0,0.0,0.0"
1509,"0.0,0.0,0.47987306,0.0,1.0617013,0.0,0.0,0.0"
1510,"0.0,0.0,0.29879567,0.0,0.8994881,0.0,0.0,0.0"
1511,"0.0,0.0,0.2802033,0.0,0.88587517,0.0,0.0,0.0"
1513,"0.0,0.0,0.0,0.0,0.5569708,0.0,0.0,0.0"
1514,"0.0,0.0,0.24223056,0.0,0.8489417,0.0,0.0,0.0"
1515,"0.0,0.0,0.0,0.0,0.4809227,0.0,0.0,0.0"
1516,"0.0,0.0,0.28746298,0.0,0.8922508,0.0,0.0,0.0"
1517,"0.0,0.0,0.54999477,0.0,1.1059937,0.0,0.0,0.0"
1518,"0.0,0.0,0.44703454,0.0,1.0181503,0.0,0.0,0.0"
1519,"0.0,0.0,0.3133964,0.0,0.9127303,0.0,0.0,0.0"
1520,"0.0,0.0,0.06658431,0.0,0.6715042,0.0,0.0,0.0"
1522,"0.0,0.0,0.26340988,0.0,0.8630705,0.0,0.0,0.0"
1523,"0.0,0.0,0.0010286327,0.0,0.61750543,0.0,0.0,0.0"
1524,"0.0,0.0,0.31180453,0.0,0.91430986,0.0,0.0,0.0"
1525,"0.0,0.0,0.0,0.0,0.2779306,0.0,0.0,0.0"
1526,"0.0,0.0,0.0,0.0,0.44749168,0.0,0.0,0.0"
1527,"0.0,0.0,0.5651907,0.0,1.1154493,0.0,0.0,0.0"
1528,"0.0,0.0,0.12304978,0.0,0.733415,0.0,0.0,0.0"
1529,"0.0,0.0,0.2612588,0.0,0.8634747,0.0,0.0,0.0"
1531,"0.0,0.0,0.36471844,0.0,0.9645072,0.0,0.0,0.0"
1532,"0.0,0.0,0.1475751,0.0,0.76118374,0.0,0.0,0.0"
1533,"0.0,0.0,0.37530246,0.0,0.9747242,0.0,0.0,0.0"
1534,"0.0,0.0,0.4198068,0.0,1.0130061,0.0,0.0,0.0"
1535,"0.0,0.0,0.19495675,0.0,0.7923268,0.0,0.0,0.0"
1537,"0.0,0.0,0.8917759,0.0,1.384208,0.0,0.0,0.0"
1538,"0.0,0.0,0.16875988,0.0,0.78102857,0.0,0.0,0.0"
1539,"0.0,0.0,0.13534904,0.0,0.7459827,0.0,0.0,0.0"
1541,"0.0,0.0,0.25229228,0.0,0.8628705,0.0,0.0,0.0"
1542,"0.0,0.0,0.3600328,0.0,0.96190214,0.0,0.0,0.0"
1543,"0.0,0.0,0.24974784,0.0,0.8508158,0.0,0.0,0.0"
1544,"0.0,0.0,0.0,0.0,0.58225894,0.0,0.0,0.0"
1545,"0.0,0.0,0.28847134,0.0,0.888503,0.0,0.0,0.0"
1546,"0.0,0.0,0.31746763,0.0,0.9158179,0.0,0.0,0.0"
1547,"0.0,0.0,0.44880164,0.0,1.0360081,0.0,0.0,0.0"
1548,"0.0,0.0,0.297768,0.0,0.8981155,0.0,0.0,0.0"
1549,"0.0,0.0,0.14665906,0.0,0.7454014,0.0,0.0,0.0"
1550,"0.0,0.0,0.0,0.0,0.55566007,0.0,0.0,0.0"
1551,"0.0,0.0,0.16559248,0.0,0.7628292,0.0,0.0,0.0"
1552,"0.0,0.0,0.39563945,0.0,0.9774544,0.0,0.0,0.0"
1553,"0.0,0.0,0.14831208,0.0,0.75959074,0.0,0.0,0.0"
1554,"0.0,0.0,0.28731495,0.0,0.88655066,0.0,0.0,0.0"
1555,"0.0,0.0,0.2152031,0.0,0.8153312,0.0,0.0,0.0"
1556,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1557,"0.0,0.0,0.21582183,0.0,0.8152278,0.0,0.0,0.0"
1558,"0.0,0.0,0.0802046,0.0,0.6943015,0.0,0.0,0.0"
1559,"0.0,0.0,0.22801036,0.0,0.82568675,0.0,0.0,0.0"
1561,"0.0,0.0,0.21614286,0.0,0.83237517,0.0,0.0,0.0"
1562,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1563,"0.0,0.0,0.26232553,0.0,0.8601655,0.0,0.0,0.0"
1564,"0.0,0.0,0.36516687,0.0,0.9556844,0.0,0.0,0.0"
1565,"0.0,0.0,0.17903727,0.0,0.7913196,0.0,0.0,0.0"
1566,"0.0,0.0,0.037694283,0.0,0.65516365,0.0,0.0,0.0"
1567,"0.0,0.0,0.36343858,0.0,0.9631727,0.0,0.0,0.0"
1568,"0.0,0.0,0.26807624,0.0,0.8695318,0.0,0.0,0.0"
1569,"0.0,0.0,0.24469528,0.0,0.8580172,0.0,0.0,0.0"
1570,"0.0,0.0,0.07126824,0.0,0.67399824,0.0,0.0,0.0"
1571,"0.0,0.0,0.4745683,0.0,1.0463547,0.0,0.0,0.0"
1572,"0.0,0.0,0.0,0.0,0.5571798,0.0,0.0,0.0"
1573,"0.0,0.0,0.48770857,0.0,1.0530355,0.0,0.0,0.0"
1574,"0.0,0.0,0.23359239,0.0,0.84317106,0.0,0.0,0.0"
1575,"0.0,0.0,0.24561203,0.0,0.8461088,0.0,0.0,0.0"
1577,"0.0,0.0,0.25189805,0.0,0.85150456,0.0,0.0,0.0"
1578,"0.0,0.0,0.2608587,0.0,0.8611438,0.0,0.0,0.0"
1579,"0.0,0.0,0.27493897,0.0,0.8745638,0.0,0.0,0.0"
1580,"0.0,0.0,0.52122706,0.0,1.08249,0.0,0.0,0.0"
1581,"0.0,0.0,0.25903708,0.0,0.86719215,0.0,0.0,0.0"
1582,"0.0,0.0,0.42513844,0.0,1.006313,0.0,0.0,0.0"
1583,"0.0,0.0,0.10405426,0.0,0.7084329,0.0,0.0,0.0"
1584,"0.0,0.0,0.64743,0.0,1.2000332,0.0,0.0,0.0"
1585,"0.0,0.0,0.0,0.0,0.5743638,0.0,0.0,0.0"
1586,"0.0,0.0,0.18672396,0.0,0.79205894,0.0,0.0,0.0"
1587,"0.0,0.0,0.3793302,0.0,0.9657563,0.0,0.0,0.0"
1588,"0.0,0.0,0.20664589,0.0,0.8240113,0.0,0.0,0.0"
1589,"0.0,0.0,0.29638177,0.0,0.89896375,0.0,0.0,0.0"
1590,"0.0,0.0,0.010712424,0.0,0.62472504,0.0,0.0,0.0"
1591,"0.0,0.0,0.0,0.0,0.257323,0.0,0.0,0.0"
1592,"0.0,0.0,0.0,0.0,0.56827134,0.0,0.0,0.0"
1593,"0.0,0.0,0.0,0.0,0.61376655,0.0,0.0,0.0"
1594,"0.0,0.0,0.7061585,0.0,1.2469069,0.0,0.0,0.0"
1595,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1596,"0.0,0.0,0.30676767,0.0,0.90717274,0.0,0.0,0.0"
1597,"0.0,0.0,0.20333591,0.0,0.82048833,0.0,0.0,0.0"
1598,"0.0,0.0,0.0,0.0,0.58784896,0.0,0.0,0.0"
1599,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
1600,"0.0,0.0,0.45397732,0.0,1.0414662,0.0,0.0,0.0"
1601,"0.0,0.0,0.04441596,0.0,0.63692117,0.0,0.0,0.0"
1602,"0.0,0.0,0.0,0.0,0.42581984,0.0,0.0,0.0"
1603,"0.0,0.0,0.019685393,0.0,0.6288111,0.0,0.0,0.0"
1604,"0.0,0.0,0.047507696,0.0,0.65987855,0.0,0.0,0.0"
1605,"0.0,0.0,0.0,0.0,0.4858666,0.0,0.0,0.0"
1606,"0.0,0.0,0.0,0.0,0.2742259,0.0,0.0,0.0"
1608,"0.0,0.0,0.55434054,0.0,1.1075965,0.0,0.0,0.0"
1609,"0.0,0.0,0.0,0.0,0.59396166,0.0,0.0,0.0"
1610,"0.0,0.0,0.8582253,0.0,1.354747,0.0,0.0,0.0"
1611,"0.0,0.0,0.71705395,0.0,1.2548218,0.0,0.0,0.0"
1612,"0.0,0.0,0.05102604,0.0,0.66467106,0.0,0.0,0.0"
1613,"0.0,0.0,0.0,0.0,0.4409319,0.0,0.0,0.0"
1614,"0.0,0.0,0.17950578,0.0,0.8018705,0.0,0.0,0.0"
1615,"0.0,0.0,0.30903745,0.0,0.913858,0.0,0.0,0.0"
1616,"0.0,0.0,0.27541482,0.0,0.8798106,0.0,0.0,0.0"
1617,"0.0,0.0,0.9728511,0.0,1.4568307,0.0,0.0,0.0"
1619,"0.0,0.0,0.3268451,0.0,0.9317528,0.0,0.0,0.0"
1620,"0.0,0.0,0.27969146,0.0,0.8827352,0.0,0.0,0.0"
1621,"0.0,0.0,0.281682,0.0,0.8836435,0.0,0.0,0.0"
1622,"0.0,0.0,0.28948772,0.0,0.8951363,0.0,0.0,0.0"
1623,"0.0,0.0,0.0,0.0,0.4383227,0.0,0.0,0.0"
1624,"0.0,0.0,0.25472084,0.0,0.856588,0.0,0.0,0.0"
1625,"0.0,0.0,0.6737351,0.0,1.2108829,0.0,0.0,0.0"
1626,"0.0,0.0,0.0,0.0,0.4979816,0.0,0.0,0.0"
1627,"0.0,0.0,0.24987793,0.0,0.8582366,0.0,0.0,0.0"
1628,"0.0,0.0,0.35266998,0.0,0.95301104,0.0,0.0,0.0"
1629,"0.0,0.0,0.0,0.0,0.5489759,0.0,0.0,0.0"
1630,"0.0,0.0,0.25090614,0.0,0.85068774,0.0,0.0,0.0"
1631,"0.0,0.0,0.45208693,0.0,1.0315156,0.0,0.0,0.0"
1632,"0.0,0.0,0.0,0.0,0.5860857,0.0,0.0,0.0"
1633,"0.0,0.0,0.4650479,0.0,1.0498443,0.0,0.0,0.0"
1635,"0.0,0.0,0.77430713,0.0,1.3022839,0.0,0.0,0.0"
1636,"0.0,0.0,0.23180723,0.0,0.84374434,0.0,0.0,0.0"
1639,"0.0,0.0,0.62933546,0.0,1.1837422,0.0,0.0,0.0"
1640,"0.0,0.0,0.0,0.0,0.37070915,0.0,0.0,0.0"
1641,"0.0,0.0,0.82843107,0.0,1.3326643,0.0,0.0,0.0"
1642,"0.0,0.0,0.0,0.0,0.28518236,0.0,0.0,0.0"
1643,"0.0,0.0,0.607158,0.0,1.1655738,0.0,0.0,0.0"
1644,"0.0,0.0,0.0,0.0,0.58408797,0.0,0.0,0.0"
1645,"0.0,0.0,0.34457743,0.0,0.94328797,0.0,0.0,0.0"
1646,"0.0,0.0,0.0,0.0,0.28129017,0.0,0.0,0.0"
1647,"0.0,0.0,0.0,0.0,0.4948825,0.0,0.0,0.0"
1648,"0.0,0.0,0.44861186,0.0,1.0359327,0.0,0.0,0.0"
1649,"0.0,0.0,0.73460424,0.0,1.288583,0.0,0.0,0.0"
1650,"0.0,0.0,0.2904394,0.0,0.8910816,0.0,0.0,0.0"
1651,"0.0,0.0,0.35290563,0.0,0.9531404,0.0,0.0,0.0"
1652,"0.0,0.0,0.46523649,0.0,1.0462542,0.0,0.0,0.0"
1653,"0.0,0.0,0.49743134,0.0,1.0760056,0.0,0.0,0.0"
1654,"0.0,0.0,0.52182513,0.0,1.0956535,0.0,0.0,0.0"
1655,"0.0,0.0,0.0,0.0,0.32544702,0.0,0.0,0.0"
1656,"0.0,0.0,0.0801833,0.0,0.6822378,0.0,0.0,0.0"
1657,"0.0,0.0,0.28344193,0.0,0.8564858,0.0,0.0,0.0"
1658,"0.0,0.0,0.044132516,0.0,0.6498201,0.0,0.0,0.0"
1659,"0.0,0.0,0.10628717,0.0,0.70334405,0.0,0.0,0.0"
1660,"0.0,0.0,0.45735982,0.0,1.0445743,0.0,0.0,0.0"
1661,"0.0,0.0,0.09953757,0.0,0.70671767,0.0,0.0,0.0"
1662,"0.0,0.0,0.14447683,0.0,0.73967487,0.0,0.0,0.0"
1663,"0.0,0.0,0.71836096,0.0,1.242116,0.0,0.0,0.0"
1664,"0.0,0.0,0.27346343,0.0,0.8736768,0.0,0.0,0.0"
1665,"0.0,0.0,0.0,0.0,0.53901225,0.0,0.0,0.0"
1666,"0.0,0.0,0.0736099,0.0,0.6766585,0.0,0.0,0.0"
1667,"0.0,0.0,0.0,0.0,0.5779956,0.0,0.0,0.0"
1668,"0.0,0.0,0.111824095,0.0,0.70892394,0.0,0.0,0.0"
1669,"0.0,0.0,0.106572285,0.0,0.7083974,0.0,0.0,0.0"
1670,"0.0,0.0,0.3585902,0.0,0.9601935,0.0,0.0,0.0"
1671,"0.0,0.0,0.2442975,0.0,0.8440168,0.0,0.0,0.0"
1672,"0.0,0.0,0.4540269,0.0,1.0394373,0.0,0.0,0.0"
1673,"0.0,0.0,0.62991494,0.0,1.1829023,0.0,0.0,0.0"
1674,"0.0,0.0,0.7367188,0.0,1.2709749,0.0,0.0,0.0"
1675,"0.0,0.0,0.291235,0.0,0.89848983,0.0,0.0,0.0"
1676,"0.0,0.0,0.22355121,0.0,0.84003973,0.0,0.0,0.0"
1677,"0.0,0.0,0.056934662,0.0,0.6676739,0.0,0.0,0.0"
1678,"0.0,0.0,0.53234565,0.0,1.102562,0.0,0.0,0.0"
1679,"0.0,0.0,0.0,0.0,0.4544807,0.0,0.0,0.0"
1680,"0.0,0.0,0.49095047,0.0,1.0715373,0.0,0.0,0.0"
1681,"0.0,0.0,0.0,0.0,0.08661896,0.0,0.0,0.0"
1682,"0.0,0.0,0.6106733,0.0,1.1688864,0.0,0.0,0.0"
1683,"0.0,0.0,0.5834521,0.0,1.1469553,0.0,0.0,0.0"
1684,"0.0,0.0,0.47509712,0.0,1.0533195,0.0,0.0,0.0"
1685,"0.0,0.0,0.21986908,0.0,0.8276746,0.0,0.0,0.0"
1686,"0.0,0.0,0.064891994,0.0,0.6721953,0.0,0.0,0.0"
1687,"0.0,0.0,0.22385418,0.0,0.83871603,0.0,0.0,0.0"
1688,"0.0,0.0,0.39455575,0.0,0.9845352,0.0,0.0,0.0"
1689,"0.0,0.0,0.043496728,0.0,0.6570985,0.0,0.0,0.0"
1690,"0.0,0.0,0.19389698,0.0,0.81204677,0.0,0.0,0.0"
1692,"0.0,0.0,0.18384393,0.0,0.7990484,0.0,0.0,0.0"
1693,"0.0,0.0,0.5652482,0.0,1.1319989,0.0,0.0,0.0"
1694,"0.0,0.0,0.71570504,0.0,1.2524192,0.0,0.0,0.0"
1695,"0.0,0.0,0.35224497,0.0,0.9522679,0.0,0.0,0.0"
1696,"0.0,0.0,0.44760528,0.0,1.0349147,0.0,0.0,0.0"
